accession	taxid	realm	kingdom	phylum	class	order	family	genus	species	host	length_bp
NC_022748.1	1414671	Floreoviria	Shotokuvirae	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Scindoambidensovirus	Scindoambidensovirus hymenopteran1	eukaryote	5280
NC_022755.1	1972564	Riboviria	Orthornavirae	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Chiroprhavirus	Chiroprhavirus epitesicus	eukaryote	10692
NC_022787.1	237020	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Nidovirales	Tobaniviridae	Torovirus	Torovirus suis	eukaryote	28301
NC_022789.1	1415628	Floreoviria	Shotokuvirae	Commensaviricota	Cardeaviricetes	Sanitavirales	Anelloviridae	Gyrovirus	Gyrovirus homsa2	eukaryote	2282
NC_022788.1	1415627	Floreoviria	Shotokuvirae	Commensaviricota	Cardeaviricetes	Sanitavirales	Anelloviridae	Gyrovirus	Gyrovirus homsa4	eukaryote	2020
NC_022799.1	257464	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae	Nepovirus	Nepovirus solani	eukaryote	3876
NC_022798.1	257464	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae	Nepovirus	Nepovirus solani	eukaryote	7598
NC_022801.1	1416026	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Virgaviridae	Tobamovirus	Tobamovirus anthocercis	eukaryote	6379
NC_022802.1	1416021	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Sakobuvirus	Sakobuvirus aportufeli	eukaryote	7807
NC_022800.1	1417756	Floreoviria	Shotokuvirae	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Bocaparvovirus carnivoran4	eukaryote	5479
NC_026592.1	1214459	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Potexvirus citriflavivenae	eukaryote	7531
NC_026615.1	945960	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus betaci	eukaryote	9720
NC_026616.2	165250	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Carlavirus pisi	eukaryote	8041
NC_026617.1	1266451	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Peribunyaviridae			eukaryote	8905
NC_026618.2	1266451	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Peribunyaviridae			eukaryote	4731
NC_026619.1	1266451	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Peribunyaviridae			eukaryote	3294
NC_026621.1	1562379	Riboviria	Orthornavirae	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	Unuamitovirus	Unuamitovirus fugl1	eukaryote	2414
NC_026631.1	1618253	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	1825
NC_026630.1	1618252	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	2422
NC_026627.1	1618251	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	2632
NC_026626.1	1618250	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	2456
NC_026654.1	1618249	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geplanaviridae	Aguamentivirus	Aguamentivirus avheatis	eukaryote	2142
NC_026652.1	1618248	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Gredzevirales	Ouroboviridae	Pylenevirus	Pylenevirus paphis	eukaryote	2007
NC_026651.1	1618247	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	1942
NC_026649.1	1618246	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	2109
NC_026648.1	1618245	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	1769
NC_026647.1	1618244	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	2537
NC_026653.1	1618243	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Jormunvirales	Draupnirviridae	Roburiusivirus	Roburiusivirus westrobis	eukaryote	1865
NC_026646.1	1618242	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	2784
NC_026645.1	1618240	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	1741
NC_026643.1	1618239	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	1990
NC_026642.1	1618238	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	2817
NC_026641.1	1618237	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	2255
NC_026639.1	1618236	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	2212
NC_026638.1	1618235	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	2161
NC_026637.1	1618234	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	2307
NC_026636.1	1618233	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	1981
NC_026650.1	1618232	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	1763
NC_026622.1	1562380	Riboviria	Orthornavirae	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	Unuamitovirus	Unuamitovirus fuco1	eukaryote	2423
NC_026640.1	1619253	Floreoviria	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Chipapillomavirus	Chipapillomavirus 2	eukaryote	7796
NC_026635.1	1618260	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Jormunvirales	Draupnirviridae	Rapidusivirus	Rapidusivirus mimentis	eukaryote	1806
NC_026634.1	1618259	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	2184
NC_026633.1	1618258	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	1976
NC_026632.1	1618257	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	2096
NC_026629.1	1618256	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae			eukaryote	2434
NC_026628.1	1618255	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Jormunvirales	Draupnirviridae	Atroxivirus	Atroxivirus austris	eukaryote	1835
NC_026625.1	1618254	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Saturnivirales	Kanorauviridae	Shanivirus	Shanivirus acrenis	eukaryote	2656
NC_026662.1	1619219	Floreoviria	Shotokuvirae	Commensaviricota	Cardeaviricetes	Sanitavirales	Anelloviridae	Alphatorquevirus	Alphatorquevirus cerco3	eukaryote	3907
NC_026664.1	1619220	Floreoviria	Shotokuvirae	Commensaviricota	Cardeaviricetes	Sanitavirales	Anelloviridae	Alphatorquevirus	Alphatorquevirus cerco5	eukaryote	3812
NC_026663.1	1619218	Floreoviria	Shotokuvirae	Commensaviricota	Cardeaviricetes	Sanitavirales	Anelloviridae	Alphatorquevirus	Alphatorquevirus cerco1	eukaryote	3612
NC_026732.1	1435457	Riboviria	Orthornavirae	Negarnaviricota	Monjiviricetes	Mononegavirales	Mymonaviridae	Sclerotimonavirus	Sclerotimonavirus sclerotiniae	eukaryote	10009
NC_026733.1	1629132	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Iflaviridae			eukaryote	9617
NC_026759.1	46076	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Macluravirus	Macluravirus scolymus	eukaryote	8287
NC_026763.1	1633139	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus malvastrumcambodiaense	eukaryote	2737
NC_026761.1	1632184	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus solanumtumoris	eukaryote	2756
NC_026771.1	1631303	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae			eukaryote	2952
NC_026765.1	1629657	Floreoviria	Shotokuvirae	Commensaviricota	Cardeaviricetes	Sanitavirales	Anelloviridae	Alphatorquevirus	Alphatorquevirus cerco2	eukaryote	3621
NC_026764.1	1629656	Floreoviria	Shotokuvirae	Commensaviricota	Cardeaviricetes	Sanitavirales	Anelloviridae	Alphatorquevirus		eukaryote	3774
NC_022892.1	1420545	Floreoviria	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 21	eukaryote	7228
NC_022893.1	1423421	Riboviria								eukaryote	412
NC_022897.1	1419711	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	Circovirus		eukaryote	1777
NC_022896.1	1423347	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Hypofuvirales	Hypoviridae	Thetahypovirus	Thetahypovirus sclerotiniae	eukaryote	14581
NC_022895.1	1421055	Riboviria	Orthornavirae	Kitrinoviricota	Tolucaviricetes	Tolivirales	Tombusviridae	Aureusvirus	Aureusvirus dioscoreae	eukaryote	4464
NC_022894.1	1400526	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Platypuvirus	Platypuvirus asinorchis	eukaryote	7838
NC_022919.1	2169724						Alphasatellitidae	Muscarsatellite	Muscarsatellite cardamomi	eukaryote	1127
NC_022961.1	12430	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Allexivirus	Allexivirus deltallii	eukaryote	8424
NC_022962.1	1250316									eukaryote	1118
NC_022978.1	940280	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Closteroviridae			eukaryote	15602
NC_004553.3	218923	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	Sobemovirus	Sobemovirus TROV	eukaryote	4086
NC_023008.1	1394033	Floreoviria	Shotokuvirae	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Gammapolyomavirus	Gammapolyomavirus cratorquatus	eukaryote	5084
NC_023015.1	1428189						Tolecusatellitidae	Betasatellite	Betasatellite hedyotis	eukaryote	1348
NC_023014.1	320856	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus bidensia	eukaryote	9557
NC_023016.1	1432135	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae	Fabavirus	Fabavirus lamii	eukaryote	6080
NC_023017.1	1432135	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae	Fabavirus	Fabavirus lamii	eukaryote	4065
NC_023020.1	1241957	Floreoviria	Shotokuvirae	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Protoparvovirus		eukaryote	5805
NC_023023.1	1432565	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus spinaciae	eukaryote	2753
NC_026806.1	1634484	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Genomoviridae	Gemykibivirus	Gemykibivirus badas1	eukaryote	2112
NC_026811.2	1118369	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae	Kappaarterivirus	Kappaarterivirus wobum	eukaryote	12917
NC_026815.1	3052712	Floreoviria	Shotokuvirae	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Protoparvovirus		eukaryote	4613
NC_026816.1	1501716	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Virgaviridae	Tobamovirus	Tobamovirus plumeriae	eukaryote	6688
NC_026817.1	1488574	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Genomoviridae	Gemygorvirus	Gemygorvirus sewopo1	eukaryote	2235
NC_026814.1	1157338	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus		eukaryote	6617
NC_026820.2	1637496	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus iotagastroenteritidis	eukaryote	1485
NC_026824.2	1637496	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus iotagastroenteritidis	eukaryote	593
NC_026819.1	1634914	Riboviria	Pararnavirae	Artverviricota	Revtraviricetes	Ortervirales	Caulimoviridae	Badnavirus	Badnavirus betacolocalasiae	eukaryote	7641
NC_026809.1	1634488	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Genomoviridae	Gemykibivirus	Gemykibivirus humas3	eukaryote	2123
NC_026810.1	1634487	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Genomoviridae	Gemycircularvirus	Gemycircularvirus monas1	eukaryote	2251
NC_026808.1	1634486	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Genomoviridae	Gemykibivirus	Gemykibivirus monas1	eukaryote	2189
NC_026807.1	1634485	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Genomoviridae	Gemykibivirus	Gemykibivirus rhina1	eukaryote	2089
NC_026812.1	1611837	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Nidovirales	Tobaniviridae	Oncotshavirus	Oncotshavirus oncorhynchi	eukaryote	27004
NC_023021.1	1432856	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Dicistroviridae			eukaryote	9554
NC_023022.1	1432857	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Iflaviridae	Iflavirus		eukaryote	9160
NC_023034.1	1384631	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus		eukaryote	2760
NC_023039.1	764348	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Alphachrysovirus		eukaryote	2997
NC_023040.1	764348	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Alphachrysovirus		eukaryote	2880
NC_023043.1	764348	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Alphachrysovirus		eukaryote	2874
NC_023041.1	764348	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Alphachrysovirus		eukaryote	3558
NC_023042.1	764348	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Alphachrysovirus		eukaryote	3254
NC_023038.1	1384632						Tolecusatellitidae	Betasatellite	Betasatellite solanighandinagarense	eukaryote	1365
NC_023153.1	1435008	Riboviria	Pararnavirae	Artverviricota	Revtraviricetes	Ortervirales	Retroviridae			eukaryote	6996
NC_023154.1	753670	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Mulpavirales	Nanoviridae	Nanovirus	Nanovirus necropisi	eukaryote	1002
NC_023155.1	753670	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Mulpavirales	Nanoviridae	Nanovirus	Nanovirus necropisi	eukaryote	983
NC_023156.1	753670	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Mulpavirales	Nanoviridae	Nanovirus	Nanovirus necropisi	eukaryote	988
NC_023157.1	753670	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Mulpavirales	Nanoviridae	Nanovirus	Nanovirus necropisi	eukaryote	985
NC_023158.1	753670	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Mulpavirales	Nanoviridae	Nanovirus	Nanovirus necropisi	eukaryote	988
NC_023159.1	753670	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Mulpavirales	Nanoviridae	Nanovirus	Nanovirus necropisi	eukaryote	993
NC_023160.1	753670	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Mulpavirales	Nanoviridae	Nanovirus	Nanovirus necropisi	eukaryote	978
NC_023161.1	753670	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Mulpavirales	Nanoviridae	Nanovirus	Nanovirus necropisi	eukaryote	979
NC_026921.1	1641896	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Harkavirus	Harkavirus alfoldi	eukaryote	8003
NC_017859.1	3158378	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Carlavirus americanense	eukaryote	8601
NC_023175.1	1406816	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus pepotigris	eukaryote	10346
NC_023176.1	412969	Riboviria	Orthornavirae	Kitrinoviricota	Flasuviricetes	Amarillovirales	Pestiviridae	Orthopestivirus	Orthopestivirus australiaense	eukaryote	12656
NC_023178.1	1352235	Floreoviria	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyosigmapapillomavirus	Dyosigmapapillomavirus 1	eukaryote	7435
NC_023177.1	1987479				Naldaviricetes	Lefavirales	Baculoviridae	Alphabaculovirus	Alphabaculovirus chomurinanae	eukaryote	124688
NC_023292.1	1112202						Alphasatellitidae			eukaryote	1364
NC_026922.1	1642929				Naldaviricetes	Lefavirales	Baculoviridae	Alphabaculovirus	Alphabaculovirus lafiscellariae	eukaryote	157977
NC_027554.1	1679172	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus chobarense	eukaryote	2796
NC_027555.1	1679172	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus chobarense	eukaryote	1944
NC_027556.1	1679172	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus chobarense	eukaryote	1806
NC_027557.1	1679172	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus chobarense	eukaryote	1673
NC_027558.1	1679172	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus chobarense	eukaryote	1644
NC_027559.1	1679172	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus chobarense	eukaryote	1180
NC_027560.1	1679172	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus chobarense	eukaryote	1167
NC_027561.1	1679172	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus chobarense	eukaryote	1093
NC_027562.1	1679172	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus chobarense	eukaryote	708
NC_036581.1	2058779	Riboviria	Orthornavirae	Pisuviricota	Duplopiviricetes	Durnavirales	Amalgaviridae	Amalgavirus	Amalgavirus cepae	eukaryote	3453
NC_036580.1	2058778	Riboviria	Orthornavirae	Pisuviricota	Duplopiviricetes	Durnavirales	Amalgaviridae	Amalgavirus	Amalgavirus allii	eukaryote	3453
NC_018714.1	1211388	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Foveavirus		eukaryote	9266
NC_018451.1	857288									eukaryote	301
NC_018453.1	1218727	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Capulavirus	Capulavirus phaseoli	eukaryote	2771
NC_032480.1	1930509	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales		Husavirus		eukaryote	8856
NC_036588.1	2065211	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Passerivirus		eukaryote	9130
NC_018573.1	1705093						Alphasatellitidae	Gosmusatellite	Gosmusatellite mestae	eukaryote	1358
NC_018574.1	1225644						Alphasatellitidae			eukaryote	1316
NC_023639.1	1128151	Varidnaviria	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Mimivirus		eukaryote	1168989
NC_008175.1	338781	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Mimoreovirus	Mimoreovirus micromonadis	eukaryote	2027
NC_007923.1	349564	Floreoviria	Shotokuvirae	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Gammapolyomavirus	Gammapolyomavirus pypyrrhula	eukaryote	5278
NC_012869.1	375546	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Carlavirus hydrangeae	eukaryote	8433
NC_015488.1	714308	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus rhynchosiae	eukaryote	2611
NC_015489.1	714308	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus rhynchosiae	eukaryote	2551
NC_007752.1	356862	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus gammaequi	eukaryote	1695
NC_008017.1	362399	Riboviria	Pararnavirae	Artverviricota	Revtraviricetes	Ortervirales	Caulimoviridae	Badnavirus	Badnavirus deltasacchari	eukaryote	7568
NC_008716.1	368736	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Virgaviridae	Tobamovirus	Tobamovirus maracujae	eukaryote	6794
NC_012910.1	642478	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Closteroviridae	Crinivirus	Crinivirus lactucachlorosi	eukaryote	8556
NC_009548.1	390442	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus solanumflavusvietnamense	eukaryote	2745
NC_015396.1	1002273	Floreoviria	Shotokuvirae	Commensaviricota	Cardeaviricetes	Sanitavirales	Anelloviridae	Gyrovirus	Gyrovirus galga1	eukaryote	2383
NC_015398.1	283675				Naldaviricetes	Lefavirales	Baculoviridae	Betabaculovirus	Betabaculovirus clanachoretae	eukaryote	101487
NC_015395.1	1003891	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Divavirus	Divavirus alphahardenbergiae	eukaryote	6942
NC_005990.1	40059	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus palyamense	eukaryote	3930
