accession	taxid	realm	kingdom	phylum	class	order	family	genus	species	host	length_bp
NC_001514.1	11856	Riboviria	Pararnavirae	Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Betaretrovirus	Betaretrovirus squmon	eukaryote	8785
NC_003887.1	51336	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus brassicae	eukaryote	2513
NC_007034.1	53988						Polydnaviriformidae	Bracoviriform		eukaryote	10790
NC_007035.1	53988						Polydnaviriformidae	Bracoviriform		eukaryote	11238
NC_007036.1	53988						Polydnaviriformidae	Bracoviriform		eukaryote	13704
NC_007037.1	53988						Polydnaviriformidae	Bracoviriform		eukaryote	15058
NC_007038.1	53988						Polydnaviriformidae	Bracoviriform		eukaryote	15218
NC_014596.1	905054	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus nicotianapusaense	eukaryote	2707
NC_004542.1	1176484	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Vesivirus		eukaryote	8513
NC_015127.1	38170	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Orthoreovirus avis	eukaryote	3829
NC_015128.1	38170	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Orthoreovirus avis	eukaryote	3907
NC_015129.1	38170	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Orthoreovirus avis	eukaryote	2283
NC_015130.1	38170	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Orthoreovirus avis	eukaryote	2158
NC_015132.1	38170	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Orthoreovirus avis	eukaryote	1645
NC_015133.1	38170	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Orthoreovirus avis	eukaryote	1324
NC_015134.1	38170	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Orthoreovirus avis	eukaryote	1202
NC_011515.1	68033	Riboviria	Orthornavirae	Kitrinoviricota	Tolucaviricetes	Tolivirales	Tombusviridae	Umbravirus	Umbravirus maculacarotae	eukaryote	4193
NC_003496.1	12260	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae	Comovirus	Comovirus siliquae	eukaryote	5995
NC_003054.1	146032	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	Circovirus	Circovirus goose	eukaryote	1821
NC_005290.1	50817	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae	Fabavirus	Fabavirus alphaviciae	eukaryote	3446
NC_005289.1	50817	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae	Fabavirus	Fabavirus alphaviciae	eukaryote	5817
NC_001800.1	150284	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Allexivirus	Allexivirus ecsallii	eukaryote	8106
NC_004645.1	223324	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus cucurbitatenuis	eukaryote	2612
NC_007039.1	53988						Polydnaviriformidae	Bracoviriform		eukaryote	17355
NC_004639.1	191463	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus sidaflavamusivi	eukaryote	2661
NC_010944.1	402399	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Virgaviridae	Tobamovirus	Tobamovirus brugmansiae	eukaryote	6381
NC_010947.1	452758	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus		eukaryote	2755
NC_004646.1	223324	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus cucurbitatenuis	eukaryote	2578
NC_003680.1	2169984	Riboviria	Orthornavirae	Kitrinoviricota	Tolucaviricetes	Tolivirales	Tombusviridae	Luteovirus	Luteovirus mavhordei	eukaryote	5273
NC_003672.1	28355	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Virgaviridae	Pecluvirus	Pecluvirus arachidis	eukaryote	5897
NC_002357.1	45103	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Virgaviridae	Furovirus	Furovirus avenae	eukaryote	3232
NC_009383.1	436066	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Carlavirus sigmaphlocis	eukaryote	8590
NC_010946.1	420684	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus cucurbitamaximae	eukaryote	2724
NC_010707.1	1980493	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Hantaviridae	Thottimvirus	Thottimvirus thottapalayamense	eukaryote	6581
NC_010838.1	536081	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus blainvilleae	eukaryote	2634
NC_007408.1	316983	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus		eukaryote	7009
NC_006259.1	172296	Floreoviria	Shotokuvirae	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Copiparvovirus	Copiparvovirus ungulate1	eukaryote	5610
NC_006937.2	194397	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Hypofuvirales	Fusariviridae	Alphafusarivirus	Alphafusarivirus fusarii	eukaryote	6621
NC_008948.1	265522						Polydnaviriformidae	Ichnoviriform		eukaryote	4442
NC_008949.1	265522						Polydnaviriformidae	Ichnoviriform		eukaryote	3510
NC_003520.1	46436	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Virgaviridae	Pomovirus	Pomovirus solibetae	eukaryote	5834
NC_004168.1	59816	Riboviria	Orthornavirae				Birnaviridae	Aquabirnavirus	Aquabirnavirus ascitae	eukaryote	2976
NC_007582.1	173082	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Aquareovirus	Aquareovirus salmonis	eukaryote	3947
NC_001789.1	56144	Floreoviria	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Deltapapillomavirus		eukaryote	7761
NC_012931.1	572239	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	Polerovirus	Polerovirus WYDVGPV	eukaryote	5673
NC_015150.1	943908	Floreoviria	Shotokuvirae	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Alphapolyomavirus nonihominis	eukaryote	5026
NC_003530.1	12268	Riboviria	Orthornavirae	Kitrinoviricota	Tolucaviricetes	Tolivirales	Tombusviridae	Dianthovirus	Dianthovirus dianthi	eukaryote	3840
NC_007919.3	3071212	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Noraviridae	Orthonoravirus	Orthonoravirus melanogastri	eukaryote	12333
NC_004676.1	62079	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus manihotisafricaense	eukaryote	2777
NC_004674.1	62079	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus manihotisafricaense	eukaryote	2799
NC_004096.1	223301	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus capsicummusivi	eukaryote	2595
NC_004101.1	223301	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus capsicummusivi	eukaryote	2613
NC_005267.1	12809	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae	Nepovirus	Nepovirus rubi	eukaryote	3914
NC_010839.1	526476	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus solanumpalampurense	eukaryote	2725
NC_012535.1	411854	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Phytoreovirus		eukaryote	4475
NC_016003.1	1081702	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Potexvirus marmordioscoreae	eukaryote	6495
NC_006011.1	40050	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus		eukaryote	1179
NC_006009.1	40050	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus		eukaryote	758
NC_001834.1	64279	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Dicistroviridae	Cripavirus	Cripavirus drosophilae	eukaryote	9264
NC_006265.1	66200	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	Polerovirus	Polerovirus CTRLV	eukaryote	5723
NC_007015.1	69576	Riboviria	Pararnavirae	Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Betaretrovirus		eukaryote	7434
NC_011554.1	339420	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Bromoviridae	Ilarvirus	Ilarvirus BCRV	eukaryote	2879
NC_001935.1	10827	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus tuberosi	eukaryote	2547
NC_001939.1	10835	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus solanumvariati	eukaryote	2544
NC_001938.1	10835	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus solanumvariati	eukaryote	2601
NC_002641.1	37108	Duplodnaviria	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Mardivirus	Mardivirus meleagridalpha1	eukaryote	159160
NC_005301.3	3052518	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Nairoviridae	Orthonairovirus		eukaryote	12108
NC_004608.1	223287	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus vignaradiataindiaense	eukaryote	2745
NC_001354.1	10589	Floreoviria	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Nupapillomavirus	Nupapillomavirus 1	eukaryote	7614
NC_001874.1	66834	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Dicistroviridae	Cripavirus	Cripavirus ropadi	eukaryote	10011
NC_002330.1	100887	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Virgaviridae	Furovirus	Furovirus cerealis	eukaryote	3683
NC_004174.1	161736	Riboviria	Orthornavirae	Duplornaviricota	Vidaverviricetes	Mindivirales	Cystoviridae	Betacystovirus	Betacystovirus phi12	prokaryote	2322
NC_003541.1	12303	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Bromoviridae	Bromovirus	Bromovirus CCMV	eukaryote	2774
NC_006061.1	103881	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Closteroviridae	Crinivirus	Crinivirus flavisolani	eukaryote	3892
NC_006943.1	112228	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Potexvirus hydrangeae	eukaryote	6185
NC_015049.1	1605972	Duplodnaviria	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Rhadinovirus	Rhadinovirus cricetidgamma2	eukaryote	124335
NC_015050.1	909827	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	Polerovirus	Polerovirus PEVYV1	eukaryote	6244
NC_015940.1	1074863	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae			eukaryote	7753
NC_001724.1	40270	Riboviria	Pararnavirae	Artverviricota	Revtraviricetes	Ortervirales	Retroviridae			eukaryote	10688
NC_013955.1	1972623	Riboviria	Orthornavirae	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Hapavirus		eukaryote	15764
NC_003434.1	188333	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus		eukaryote	2746
NC_006875.1	243550	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae			eukaryote	7453
NC_001943.1	1868658	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae			eukaryote	6813
NC_003691.1	103782	Riboviria	Orthornavirae	Kitrinoviricota	Magsaviricetes	Nodamuvirales	Nodaviridae	Alphanodavirus	Alphanodavirus pariacotoense	eukaryote	3011
NC_003740.1	12451	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Mayoviridae	Idaeovirus	Idaeovirus rubi	eukaryote	2231
NC_003669.1	31750	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Virgaviridae	Tobravirus	Tobravirus capsici	eukaryote	6828
NC_007657.1	306276	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus yunnanense	eukaryote	2900
NC_015941.1	1074864	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae			eukaryote	7693
NC_016963.1	1149871								New World begomovirus associated satellite DNA	eukaryote	689
NC_007518.1	2030964	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Sobelivirales	Alvernaviridae	Dinornavirus		unknown	4375
NC_007673.1	341721	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Dinovernavirus		eukaryote	1151
NC_007584.1	173082	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Aquareovirus	Aquareovirus salmonis	eukaryote	3690
NC_007749.1	356862	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus gammaequi	eukaryote	2856
NC_007751.1	356862	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus gammaequi	eukaryote	1996
NC_002016.1	211044	Riboviria	Orthornavirae	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Alphainfluenzavirus influenzae	eukaryote	1027
NC_015069.1	977913	Riboviria	Orthornavirae	Kitrinoviricota	Magsaviricetes	Nodamuvirales	Nodaviridae			eukaryote	3628
NC_005896.2	227507	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Closteroviridae	Crinivirus	Crinivirus palidofragariae	eukaryote	7978
NC_006447.1	2905917	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Arenaviridae	Mammarenavirus	Mammarenavirus caliense	eukaryote	3419
NC_001725.1	47903	Riboviria	Pararnavirae	Artverviricota	Revtraviricetes	Ortervirales	Caulimoviridae	Caulimovirus	Caulimovirus venafragariae	eukaryote	7876
NC_004200.1	649604	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Seadornavirus	Seadornavirus bannaense	eukaryote	867
NC_001348.1	10335	Duplodnaviria	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Varicellovirus	Varicellovirus humanalpha3	eukaryote	124884
NC_008729.1	185954	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Fijivirus	Fijivirus cuartoense	eukaryote	3566
NC_010646.1	694015	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Gammacoronavirus	Gammacoronavirus delphinapteri	eukaryote	31686
NC_008310.2	185955	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Virgaviridae	Tobamovirus	Tobamovirus singaporense	eukaryote	6485
NC_008560.1	377463						Tolecusatellitidae	Betasatellite		eukaryote	1357
NC_001340.1	12895						Pospiviroidae	Apscaviroid		eukaryote	329
NC_004122.1	188141	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Bromoviridae	Bromovirus	Bromovirus SBLV	eukaryote	2213
NC_007003.1	1411991	Riboviria	Pararnavirae	Artverviricota	Revtraviricetes	Ortervirales	Caulimoviridae	Badnavirus	Badnavirus iotavirgamusae	eukaryote	7801
NC_008853.1	419435						Polydnaviriformidae	Ichnoviriform		eukaryote	2135
NC_010670.1	205899	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Cypovirus	Cypovirus betineae	eukaryote	4123
NC_010985.1	421976	Riboviria	Orthornavirae	Pisuviricota	Duplopiviricetes	Durnavirales	Curvulaviridae	Orthocurvulavirus	Orthocurvulavirus curvulariae	eukaryote	2149
NC_010948.1	51673	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus wissadulae	eukaryote	2622
NC_011372.2	444193	Riboviria	Orthornavirae	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	Duamitovirus	Duamitovirus boci1	eukaryote	2804
NC_012812.1	402584	Riboviria	Orthornavirae	Kitrinoviricota	Flasuviricetes	Amarillovirales	Pestiviridae	Orthopestivirus	Orthopestivirus brazilense	eukaryote	12337
NC_001555.1	12227	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus nicotianainsculpentis	eukaryote	9494
NC_002568.2	12558	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	Sobemovirus	Sobemovirus SEMV	eukaryote	4148
NC_007158.1	77698	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Fijivirus	Fijivirus fijiense	eukaryote	3623
NC_002164.1	113553	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Tymoviridae			eukaryote	6099
NC_001449.1	11036	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Togaviridae	Alphavirus	Alphavirus venezuelan	eukaryote	11444
NC_022633.1	40052	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus changuinolaense	eukaryote	3662
NC_022635.1	40052	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus changuinolaense	eukaryote	1814
NC_022636.1	40052	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus changuinolaense	eukaryote	1162
NC_022638.1	40052	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus changuinolaense	eukaryote	809
NC_008893.1	419435						Polydnaviriformidae	Ichnoviriform		eukaryote	2808
NC_008968.1	265522						Polydnaviriformidae	Ichnoviriform		eukaryote	3868
NC_010757.1	3052305	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Arenaviridae	Mammarenavirus		eukaryote	3410
NC_015451.1	1006583	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Phlebovirus	Phlebovirus aguacateense	eukaryote	6393
NC_013423.1	666635						Tolecusatellitidae	Betasatellite	Betasatellite verrnoniaflavi	eukaryote	1364
NC_014380.1	180399	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus cucumismusivi	eukaryote	2628
NC_013920.1	626962	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Tymoviridae	Marafivirus	Marafivirus oleae	eukaryote	7148
NC_013528.1	48544	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Togaviridae	Alphavirus	Alphavirus fortmorgan	eukaryote	11381
NC_014069.1	687343	Floreoviria	Shotokuvirae	Commensaviricota	Cardeaviricetes	Sanitavirales	Anelloviridae	Alphatorquevirus	Alphatorquevirus homin4	eukaryote	3690
NC_014076.1	687349	Floreoviria	Shotokuvirae	Commensaviricota	Cardeaviricetes	Sanitavirales	Anelloviridae	Alphatorquevirus	Alphatorquevirus homin10	eukaryote	3770
NC_022640.1	40052	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus changuinolaense	eukaryote	1977
NC_022642.1	40052	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus changuinolaense	eukaryote	910
NC_008982.1	265522						Polydnaviriformidae	Ichnoviriform		eukaryote	4562
NC_008994.1	265522						Polydnaviriformidae	Ichnoviriform		eukaryote	5579
NC_015934.1	1074865	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae			eukaryote	7749
NC_003467.2	1980456	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Hantaviridae	Orthohantavirus		eukaryote	3671
NC_003785.2	47416	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae	Sadwavirus	Sadwavirus citri	eukaryote	6794
NC_014645.1	912033	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus		eukaryote	2792
NC_014744.1	743035						Alphasatellitidae			eukaryote	1383
NC_006944.1	300740	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Closteroviridae	Closterovirus	Closterovirus menthae	eukaryote	15450
NC_014143.1	759701	Floreoviria	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyolambdapapillomavirus	Dyolambdapapillomavirus 1	eukaryote	7737
NC_014746.1	3446381						Tolecusatellitidae	Betasatellite	Betasatellite agerabueaense	eukaryote	1259
NC_014747.1	743040						Alphasatellitidae	Colecusatellite	Colecusatellite solanumcameroonense	eukaryote	1392
NC_003225.3	342409				Naldaviricetes		Nimaviridae	Whispovirus		eukaryote	309286
NC_037662.1	2219108	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Hypofuvirales	Fusariviridae	Betafusarivirus	Betafusarivirus sinensis	eukaryote	3253
NC_037661.1	2219107	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Hypofuvirales	Fusariviridae	Betafusarivirus	Betafusarivirus sinensis	eukaryote	3482
